video_name,frame,label,body_side,visibility,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
good_form_no_bar.mp4,26,good,right,0.99293252825737,0.43924257159233093,0.6097071766853333,0.3546748161315918,0.7775282859802246,0.449489027261734,0.7549445033073425,0.38849058747291565,0.8878481984138489
good_form_no_bar.mp4,27,good,right,0.9930123686790466,0.436838835477829,0.5966185331344604,0.35439661145210266,0.7582699060440063,0.4497275650501251,0.7546042203903198,0.3884628117084503,0.8878554105758667
good_form_no_bar.mp4,28,good,right,0.9929835796356201,0.43545374274253845,0.5703656077384949,0.3545849621295929,0.737610936164856,0.4496707618236542,0.755061686038971,0.3894059360027313,0.8880895972251892
good_form_no_bar.mp4,29,good,right,0.993254542350769,0.4310843050479889,0.5444490909576416,0.35459282994270325,0.7155320048332214,0.44940051436424255,0.7550202012062073,0.3893086612224579,0.888142466545105
good_form_no_bar.mp4,30,good,right,0.9934812635183334,0.4291423559188843,0.5249651670455933,0.35496270656585693,0.6932682991027832,0.44866761565208435,0.7535035610198975,0.38967540860176086,0.8877094388008118
good_form_no_bar.mp4,31,good,right,0.9936740100383759,0.4216189682483673,0.49214234948158264,0.3554518520832062,0.67242431640625,0.4477593004703522,0.7499536871910095,0.38965359330177307,0.887661874294281
good_form_no_bar.mp4,32,good,right,0.9941259771585464,0.4184877872467041,0.4590223431587219,0.3558484613895416,0.649223268032074,0.44453105330467224,0.7488205432891846,0.3885989487171173,0.8904284834861755
good_form_no_bar.mp4,33,good,right,0.994415670633316,0.41851744055747986,0.4299919009208679,0.35690537095069885,0.6243064999580383,0.43985071778297424,0.7451373934745789,0.38773810863494873,0.8908801078796387
good_form_no_bar.mp4,34,good,right,0.9948950409889221,0.41764411330223083,0.4016014039516449,0.3609679937362671,0.6026394367218018,0.4346891939640045,0.7395454049110413,0.38677385449409485,0.8915168046951294
good_form_no_bar.mp4,35,good,right,0.9952847808599472,0.41544243693351746,0.38083064556121826,0.3646390438079834,0.5823497176170349,0.4279751777648926,0.7318332195281982,0.3861365020275116,0.8937183022499084
good_form_no_bar.mp4,36,good,right,0.9955465644598007,0.41283199191093445,0.3587629497051239,0.36584237217903137,0.5670356750488281,0.42327797412872314,0.7245134711265564,0.38566288352012634,0.8936713337898254
good_form_no_bar.mp4,37,good,right,0.9956334233283997,0.4112241566181183,0.3368498980998993,0.36892950534820557,0.5527892708778381,0.4149468243122101,0.7175164222717285,0.3855014145374298,0.8935698866844177
good_form_no_bar.mp4,38,good,right,0.9954475164413452,0.40902256965637207,0.32073262333869934,0.3758763372898102,0.542334794998169,0.40984800457954407,0.7114102244377136,0.3854002058506012,0.8916183114051819
good_form_no_bar.mp4,39,good,right,0.9952930063009262,0.4082970917224884,0.3046785593032837,0.38229334354400635,0.534121572971344,0.4032895267009735,0.7080143690109253,0.38541343808174133,0.8915390968322754
good_form_no_bar.mp4,40,good,right,0.9951459020376205,0.4070833921432495,0.30075034499168396,0.38540205359458923,0.5266109108924866,0.39768746495246887,0.7049663066864014,0.3849612772464752,0.8910495042800903
good_form_no_bar.mp4,41,good,right,0.9947679489850998,0.40395835041999817,0.3021232485771179,0.3842115104198456,0.5297170281410217,0.3936751186847687,0.7033608555793762,0.38506290316581726,0.8903585076332092
good_form_no_bar.mp4,42,good,right,0.9947533160448074,0.40282776951789856,0.30076414346694946,0.38640928268432617,0.5293592810630798,0.3915359675884247,0.7042331695556641,0.384944885969162,0.8900416493415833
good_form_no_bar.mp4,43,good,right,0.9943075776100159,0.4023642838001251,0.30125558376312256,0.38816919922828674,0.5319818258285522,0.38961395621299744,0.7061318159103394,0.38485410809516907,0.8899088501930237
good_form_no_bar.mp4,44,good,right,0.9937311261892319,0.4014350175857544,0.3024233281612396,0.3922562599182129,0.5341227054595947,0.3886687457561493,0.7068492770195007,0.3848276138305664,0.8881985545158386
good_form_no_bar.mp4,45,good,right,0.9928847402334213,0.40097740292549133,0.30197378993034363,0.39345383644104004,0.5338227152824402,0.38832834362983704,0.7071225643157959,0.3844206631183624,0.8878692984580994
good_form_no_bar.mp4,46,good,right,0.9921181499958038,0.40089574456214905,0.30141589045524597,0.3950551450252533,0.5343884229660034,0.38966336846351624,0.7072791457176208,0.38439056277275085,0.887775182723999
good_form_no_bar.mp4,47,good,right,0.9914729297161102,0.4007062017917633,0.30127453804016113,0.3948237895965576,0.533675491809845,0.39054998755455017,0.7068814635276794,0.3843597173690796,0.8876312971115112
good_form_no_bar.mp4,48,good,right,0.9910923540592194,0.4001271426677704,0.3008522689342499,0.3941875696182251,0.5330284833908081,0.3910822570323944,0.7056260704994202,0.38413920998573303,0.8874958157539368
good_form_no_bar.mp4,49,good,right,0.9908181875944138,0.39984002709388733,0.3008846640586853,0.39347144961357117,0.5326834321022034,0.391250878572464,0.7048346996307373,0.3840891420841217,0.8872883319854736
good_form_no_bar.mp4,50,good,right,0.9906543344259262,0.39942216873168945,0.30054593086242676,0.39303311705589294,0.5308520197868347,0.39123961329460144,0.7034252882003784,0.38385578989982605,0.8872584104537964
good_form_no_bar.mp4,51,good,right,0.9904992282390594,0.3991316854953766,0.3006978929042816,0.39278745651245117,0.5307190418243408,0.39138147234916687,0.7021310329437256,0.3838552236557007,0.8871657848358154
good_form_no_bar.mp4,52,good,right,0.990113154053688,0.39888516068458557,0.3000844419002533,0.39296138286590576,0.5306597352027893,0.3913280665874481,0.7022544145584106,0.3838464319705963,0.8871996402740479
good_form_no_bar.mp4,53,good,right,0.9897964149713516,0.3986417353153229,0.3006473481655121,0.3923521935939789,0.531057596206665,0.39141884446144104,0.7026290893554688,0.3840048611164093,0.8873050808906555
good_form_no_bar.mp4,54,good,right,0.9894012063741684,0.3985479772090912,0.3005458116531372,0.3923231065273285,0.5311130881309509,0.3914521634578705,0.7026652097702026,0.38393113017082214,0.887230634689331
good_form_no_bar.mp4,55,good,right,0.9887498766183853,0.39822885394096375,0.300815612077713,0.3916564881801605,0.5312772393226624,0.39203080534935,0.7024211287498474,0.38397419452667236,0.8871819972991943
good_form_no_bar.mp4,56,good,right,0.9881505072116852,0.39814868569374084,0.30098187923431396,0.39123257994651794,0.531048595905304,0.3935452699661255,0.702469527721405,0.3840291500091553,0.8872833847999573
good_form_no_bar.mp4,57,good,right,0.9877003729343414,0.3982294499874115,0.30110347270965576,0.38839319348335266,0.5311362743377686,0.3961108922958374,0.7029791474342346,0.3840221166610718,0.8873642086982727
good_form_no_bar.mp4,58,good,right,0.9873677492141724,0.39943554997444153,0.3025330901145935,0.3876292407512665,0.5316109657287598,0.40287813544273376,0.7035642266273499,0.38525018095970154,0.8867751359939575
good_form_no_bar.mp4,59,good,right,0.9871100634336472,0.4020445644855499,0.3076253831386566,0.38515910506248474,0.5325099229812622,0.40625467896461487,0.7035880088806152,0.38533279299736023,0.8867814540863037
good_form_no_bar.mp4,60,good,right,0.9875420331954956,0.4036320745944977,0.31742674112319946,0.37957218289375305,0.5386099815368652,0.4109288156032562,0.70844966173172,0.3853735625743866,0.8891338109970093
good_form_no_bar.mp4,61,good,right,0.9878504127264023,0.4044431746006012,0.3324289917945862,0.3741414248943329,0.5503411889076233,0.41603878140449524,0.7127688527107239,0.385363906621933,0.8888149261474609
good_form_no_bar.mp4,62,good,right,0.9884612113237381,0.4062739312648773,0.3514164090156555,0.36740824580192566,0.5633861422538757,0.42045342922210693,0.7173686027526855,0.3855231702327728,0.8887462615966797
good_form_no_bar.mp4,63,good,right,0.9893651008605957,0.4084874391555786,0.3701927661895752,0.3632763922214508,0.5793653130531311,0.4257267415523529,0.723238468170166,0.3853093087673187,0.8895869255065918
good_form_no_bar.mp4,64,good,right,0.9901194870471954,0.4110666811466217,0.387233704328537,0.36027756333351135,0.5943775773048401,0.43011096119880676,0.7292423248291016,0.38584157824516296,0.8896619081497192
good_form_no_bar.mp4,65,good,right,0.9906682819128036,0.4148125648498535,0.41479629278182983,0.35832226276397705,0.6123019456863403,0.43459638953208923,0.732986569404602,0.38588520884513855,0.8903277516365051
good_form_no_bar.mp4,66,good,right,0.9913689941167831,0.41871416568756104,0.4441573917865753,0.35667380690574646,0.6346126198768616,0.4380585849285126,0.7369839549064636,0.38606035709381104,0.8909529447555542
good_form_no_bar.mp4,67,good,right,0.9918266534805298,0.41910943388938904,0.4660085439682007,0.35475900769233704,0.650805652141571,0.44088324904441833,0.7420281767845154,0.3859225809574127,0.8911771178245544
good_form_no_bar.mp4,68,good,right,0.9919698685407639,0.42032381892204285,0.4895126223564148,0.3536902666091919,0.6694169044494629,0.44438037276268005,0.7466480135917664,0.3860723078250885,0.8912819623947144
good_form_no_bar.mp4,69,good,right,0.9918499886989594,0.42293837666511536,0.5137975215911865,0.35367193818092346,0.6902180314064026,0.4467034637928009,0.7479072213172913,0.386161208152771,0.8912737965583801
good_form_no_bar.mp4,70,good,right,0.991949126124382,0.4248230457305908,0.5366993546485901,0.35294172167778015,0.7107601761817932,0.4458039104938507,0.752213716506958,0.38596534729003906,0.8917495608329773
good_form_no_bar.mp4,71,good,right,0.9922654777765274,0.42541444301605225,0.5514878034591675,0.35146793723106384,0.7242481112480164,0.44664880633354187,0.7503775358200073,0.38726866245269775,0.8916369676589966
good_form_no_bar.mp4,72,good,right,0.9922884851694107,0.42688679695129395,0.5720883011817932,0.3502214252948761,0.7370837330818176,0.44751641154289246,0.7506197690963745,0.38812002539634705,0.8903975486755371
good_form_no_bar.mp4,73,good,right,0.9925066977739334,0.4296201467514038,0.5917066931724548,0.3506159782409668,0.7503424882888794,0.4490426778793335,0.7511909604072571,0.38990962505340576,0.8906506896018982
good_form_no_bar.mp4,74,good,right,0.9926903247833252,0.43210092186927795,0.6039872765541077,0.3509550988674164,0.7635130882263184,0.44847774505615234,0.7532104253768921,0.3898298442363739,0.8910703063011169
good_form_no_bar.mp4,75,good,right,0.9926308691501617,0.4307492673397064,0.6121354699134827,0.35032185912132263,0.7735005021095276,0.447591096162796,0.7530867457389832,0.3886147737503052,0.888102114200592
good_form_no_bar.mp4,76,good,right,0.992507740855217,0.43099403381347656,0.6204807162284851,0.3499806225299835,0.7798793315887451,0.4470994770526886,0.7552751898765564,0.386994332075119,0.8869796395301819
good_form_no_bar.mp4,77,good,right,0.9926035404205322,0.4305051863193512,0.6220107078552246,0.34962379932403564,0.7836126685142517,0.44526270031929016,0.7552333474159241,0.38559651374816895,0.887030303478241
good_form_no_bar.mp4,78,good,right,0.9926528632640839,0.43014273047447205,0.624406099319458,0.3497888743877411,0.7887557744979858,0.4450873136520386,0.7558100819587708,0.3856407105922699,0.887018084526062
good_form_no_bar.mp4,79,good,right,0.992486909031868,0.4299263060092926,0.6258036494255066,0.349918931722641,0.7911805510520935,0.44496461749076843,0.7566046118736267,0.38566792011260986,0.8870548009872437
good_form_no_bar.mp4,80,good,right,0.9924674481153488,0.42958465218544006,0.6227606534957886,0.34973564743995667,0.7883351445198059,0.44394275546073914,0.7565188407897949,0.3860515356063843,0.8871064782142639
good_form_no_bar.mp4,81,good,right,0.9924875497817993,0.4286996126174927,0.6174718141555786,0.3494267761707306,0.7851573824882507,0.44392672181129456,0.7563033699989319,0.3859200179576874,0.8873433470726013
good_form_no_bar.mp4,82,good,right,0.992519736289978,0.42824360728263855,0.6137080192565918,0.3490091860294342,0.7810912728309631,0.4437834322452545,0.755644679069519,0.38591858744621277,0.8870679140090942
good_form_no_bar.mp4,83,good,right,0.9927263110876083,0.4274424612522125,0.6078636646270752,0.34774526953697205,0.7709372639656067,0.4435936212539673,0.7520577311515808,0.38604775071144104,0.8871082067489624
good_form_no_bar.mp4,84,good,right,0.9928686022758484,0.4274289608001709,0.5949353575706482,0.34666678309440613,0.755489706993103,0.4435977041721344,0.7518597841262817,0.38727179169654846,0.8879885077476501
good_form_no_bar.mp4,85,good,right,0.9929477423429489,0.4256397485733032,0.5726088881492615,0.3465489447116852,0.7367588877677917,0.4431922435760498,0.751864492893219,0.3878153860569,0.8896031975746155
good_form_no_bar.mp4,86,good,right,0.9930233061313629,0.4235442578792572,0.5447109937667847,0.3464612662792206,0.7145801186561584,0.4428741931915283,0.7498887181282043,0.3878537714481354,0.8895989656448364
good_form_no_bar.mp4,87,good,right,0.9931647628545761,0.4230675995349884,0.5284534692764282,0.346494197845459,0.6950503587722778,0.44217804074287415,0.7486312985420227,0.38748618960380554,0.8893267512321472
good_form_no_bar.mp4,88,good,right,0.9934668391942978,0.4181499779224396,0.49572983384132385,0.34689247608184814,0.6726905107498169,0.4413706958293915,0.7451338768005371,0.38745737075805664,0.8892273306846619
good_form_no_bar.mp4,89,good,right,0.9939880520105362,0.4154342710971832,0.46881362795829773,0.3481307923793793,0.6560909748077393,0.4398874044418335,0.7446041703224182,0.38734352588653564,0.8905764818191528
good_form_no_bar.mp4,90,good,right,0.9944159090518951,0.41460204124450684,0.4375564455986023,0.350653737783432,0.6329928636550903,0.4377727806568146,0.7423843741416931,0.38722801208496094,0.890631377696991
good_form_no_bar.mp4,91,good,right,0.994894951581955,0.41339561343193054,0.40680980682373047,0.3550102710723877,0.6059730648994446,0.432535320520401,0.7406851649284363,0.38545963168144226,0.8923823833465576
good_form_no_bar.mp4,92,good,right,0.9953037798404694,0.4096642732620239,0.3868783712387085,0.356626957654953,0.587856113910675,0.4280344545841217,0.7306552529335022,0.38493311405181885,0.8928576111793518
good_form_no_bar.mp4,93,good,right,0.9955848157405853,0.4077492654323578,0.367265909910202,0.35951244831085205,0.5724908113479614,0.4222505986690521,0.7274484038352966,0.38495978713035583,0.8936755657196045
good_form_no_bar.mp4,94,good,right,0.9957389831542969,0.40476953983306885,0.34698718786239624,0.3635737895965576,0.5604203939437866,0.4168330729007721,0.7231850028038025,0.38492998480796814,0.8936901092529297
good_form_no_bar.mp4,95,good,right,0.9955010861158371,0.40168121457099915,0.33112186193466187,0.36963191628456116,0.5490030646324158,0.4103933274745941,0.7140750885009766,0.38461706042289734,0.892549991607666
good_form_no_bar.mp4,96,good,right,0.9945702850818634,0.40177807211875916,0.3157578706741333,0.37667787075042725,0.5407418608665466,0.40752020478248596,0.7139359712600708,0.38455021381378174,0.8924481272697449
good_form_no_bar.mp4,97,good,right,0.9941281676292419,0.40071484446525574,0.3105684518814087,0.38006845116615295,0.5353189706802368,0.40239885449409485,0.7096824049949646,0.3845510482788086,0.8924387693405151
good_form_no_bar.mp4,98,good,right,0.993891105055809,0.3997536897659302,0.3048800230026245,0.3824450969696045,0.5322914123535156,0.3993591070175171,0.7080614566802979,0.3845055401325226,0.8924323916435242
good_form_no_bar.mp4,99,good,right,0.9935387969017029,0.39860376715660095,0.30332234501838684,0.3855708837509155,0.5337168574333191,0.3985704481601715,0.7087597846984863,0.38451042771339417,0.892138659954071
good_form_no_bar.mp4,100,good,right,0.9930706471204758,0.3972637951374054,0.30205684900283813,0.3874680995941162,0.5345461964607239,0.39718174934387207,0.7079887390136719,0.3843695819377899,0.891267716884613
good_form_no_bar.mp4,101,good,right,0.9919893145561218,0.39689186215400696,0.3032419979572296,0.39073845744132996,0.5351917147636414,0.3966503441333771,0.7086058259010315,0.3843138515949249,0.8901224732398987
good_form_no_bar.mp4,102,good,right,0.9912891536951065,0.39725515246391296,0.302038311958313,0.39137566089630127,0.5356558561325073,0.39644157886505127,0.7077694535255432,0.38400352001190186,0.8899773955345154
good_form_no_bar.mp4,103,good,right,0.990671381354332,0.3975714445114136,0.30076757073402405,0.39253631234169006,0.5349286794662476,0.3962508738040924,0.7073289155960083,0.3838531970977783,0.8900505304336548
good_form_no_bar.mp4,104,good,right,0.9901138097047806,0.3976036012172699,0.30126726627349854,0.39285755157470703,0.535453736782074,0.3959496021270752,0.7067691683769226,0.38356566429138184,0.8900423645973206
good_form_no_bar.mp4,105,good,right,0.9895681291818619,0.39756178855895996,0.3009568750858307,0.3923361003398895,0.5348352789878845,0.3960406482219696,0.7056595683097839,0.3834579288959503,0.8895056843757629
good_form_no_bar.mp4,106,good,right,0.9893074631690979,0.3975122272968292,0.30143067240715027,0.3921142518520355,0.5346044898033142,0.39564236998558044,0.7055723667144775,0.38314536213874817,0.8894942998886108
good_form_no_bar.mp4,107,good,right,0.98891282081604,0.3975754976272583,0.3012632727622986,0.3916386067867279,0.5337878465652466,0.39599743485450745,0.70425945520401,0.38299453258514404,0.8889175057411194
good_form_no_bar.mp4,108,good,right,0.9887046366930008,0.3974592685699463,0.30174878239631653,0.3916754424571991,0.5343590378761292,0.3961733281612396,0.7044826745986938,0.3827191889286041,0.8888291120529175
good_form_no_bar.mp4,109,good,right,0.988473430275917,0.39747026562690735,0.30163711309432983,0.391574501991272,0.5341111421585083,0.3963254392147064,0.7041023373603821,0.38266703486442566,0.8885471224784851
good_form_no_bar.mp4,110,good,right,0.9883276671171188,0.3974306583404541,0.30052000284194946,0.3915455639362335,0.5336344838142395,0.39642438292503357,0.7041853666305542,0.3824683129787445,0.8887661695480347
good_form_no_bar.mp4,111,good,right,0.9880063086748123,0.39744654297828674,0.29975664615631104,0.3915255069732666,0.5334205031394958,0.39651167392730713,0.7041334509849548,0.3823752701282501,0.8886058330535889
good_form_no_bar.mp4,112,good,right,0.9875718206167221,0.39753270149230957,0.29966142773628235,0.3914467394351959,0.5321589112281799,0.39655134081840515,0.7040947079658508,0.38198697566986084,0.8881083726882935
good_form_no_bar.mp4,113,good,right,0.9872612804174423,0.39815762639045715,0.2999214828014374,0.3911362886428833,0.5322368144989014,0.3969372510910034,0.704131007194519,0.3820097744464874,0.8885204792022705
good_form_no_bar.mp4,114,good,right,0.986943244934082,0.3986237347126007,0.3001818358898163,0.39032408595085144,0.5323143601417542,0.397582083940506,0.704039990901947,0.3823663294315338,0.8885285258293152
good_form_no_bar.mp4,115,good,right,0.9868919253349304,0.40121185779571533,0.3012297451496124,0.39021769165992737,0.5323793888092041,0.40027186274528503,0.704058051109314,0.38357141613960266,0.8877606391906738
good_form_no_bar.mp4,116,good,right,0.986817479133606,0.4038265645503998,0.3045414686203003,0.38955068588256836,0.5324162244796753,0.4050213396549225,0.7045601606369019,0.3849423825740814,0.8874329924583435
good_form_no_bar.mp4,117,good,right,0.9866964221000671,0.4061630666255951,0.3109213411808014,0.38472023606300354,0.5344025492668152,0.40764668583869934,0.7052609920501709,0.3852427899837494,0.887619137763977
good_form_no_bar.mp4,118,good,right,0.9871411472558975,0.4074207544326782,0.32174745202064514,0.3782263696193695,0.5428225994110107,0.41236671805381775,0.7092980146408081,0.3851984441280365,0.8884108662605286
good_form_no_bar.mp4,119,good,right,0.9875368773937225,0.4085178077220917,0.3338715136051178,0.37420904636383057,0.5517988204956055,0.4158075153827667,0.7143225073814392,0.3851524591445923,0.8885132074356079
good_form_no_bar.mp4,120,good,right,0.9880921840667725,0.4096103012561798,0.3504370450973511,0.36812135577201843,0.5644700527191162,0.4196467399597168,0.7181858420372009,0.3851880729198456,0.8891335129737854
good_form_no_bar.mp4,121,good,right,0.9889952689409256,0.41112372279167175,0.36826249957084656,0.3637137711048126,0.5792243480682373,0.4241393506526947,0.7228217720985413,0.38517311215400696,0.8901717066764832
good_form_no_bar.mp4,122,good,right,0.9898626506328583,0.41196027398109436,0.3809938430786133,0.3614002466201782,0.5926188230514526,0.42948874831199646,0.7288063764572144,0.38555529713630676,0.8912095427513123
good_form_no_bar.mp4,123,good,right,0.990593433380127,0.41264522075653076,0.4000701904296875,0.3587231934070587,0.6080062985420227,0.4321577250957489,0.7345566153526306,0.385434627532959,0.8923704624176025
good_form_no_bar.mp4,124,good,right,0.9911821484565735,0.41647958755493164,0.4266045093536377,0.3579021692276001,0.6242655515670776,0.4366457164287567,0.7365992069244385,0.38625335693359375,0.8926724195480347
good_form_no_bar.mp4,125,good,right,0.991779625415802,0.4173502027988434,0.45223692059516907,0.3559676706790924,0.6447791457176208,0.4401625096797943,0.7408984899520874,0.3863055408000946,0.8930014967918396
good_form_no_bar.mp4,126,good,right,0.9922110885381699,0.418642520904541,0.47470125555992126,0.35513266921043396,0.6586009860038757,0.44287005066871643,0.7461410164833069,0.38638854026794434,0.8931009769439697
good_form_no_bar.mp4,127,good,right,0.9920636862516403,0.421024352312088,0.49620723724365234,0.3564695417881012,0.6782178282737732,0.44650784134864807,0.7492256164550781,0.3876885175704956,0.8919014930725098
good_form_no_bar.mp4,128,good,right,0.9917154759168625,0.42388591170310974,0.5157966017723083,0.3559361398220062,0.6956713795661926,0.447890967130661,0.7512832880020142,0.38816916942596436,0.8917937874794006
good_form_no_bar.mp4,129,good,right,0.9919358640909195,0.42573437094688416,0.5335579514503479,0.35445424914360046,0.7133704423904419,0.4466829001903534,0.7549144625663757,0.38713356852531433,0.8928186893463135
good_form_no_bar.mp4,130,good,right,0.9923301637172699,0.42452338337898254,0.5467934608459473,0.35189470648765564,0.7248246669769287,0.4469141662120819,0.7535765171051025,0.3895794451236725,0.890790581703186
good_form_no_bar.mp4,131,good,right,0.9927529841661453,0.4243025481700897,0.5641458034515381,0.35005518794059753,0.7383003830909729,0.4465935230255127,0.7527008652687073,0.3902857005596161,0.8892002105712891
good_form_no_bar.mp4,132,good,right,0.9929119050502777,0.4295307397842407,0.587144136428833,0.35078611969947815,0.7529383301734924,0.44884562492370605,0.7544373273849487,0.39040324091911316,0.8895304203033447
good_form_no_bar.mp4,133,good,right,0.9929831624031067,0.4333897531032562,0.5986247658729553,0.3513396978378296,0.7644810080528259,0.44864240288734436,0.7580041289329529,0.3903339207172394,0.8901706337928772
good_form_no_bar.mp4,134,good,right,0.9928347170352936,0.43360909819602966,0.6072307229042053,0.3517169654369354,0.7761462926864624,0.4482857882976532,0.7571573853492737,0.38919195532798767,0.8880717158317566
good_form_no_bar.mp4,135,good,right,0.9929126501083374,0.4321725070476532,0.6109511256217957,0.3518047332763672,0.78085857629776,0.447994202375412,0.7567802667617798,0.38750216364860535,0.8881595730781555
good_form_no_bar.mp4,136,good,right,0.992856353521347,0.43148744106292725,0.6151807308197021,0.3518099784851074,0.7866509556770325,0.44634222984313965,0.7563351392745972,0.3873848021030426,0.8879914879798889
good_form_no_bar.mp4,137,good,right,0.9928724616765976,0.4309994876384735,0.616582453250885,0.3515114486217499,0.7885923981666565,0.4448985755443573,0.7560346126556396,0.3871922492980957,0.8880174160003662
good_form_no_bar.mp4,138,good,right,0.9929168373346329,0.4298097789287567,0.6161189675331116,0.35130956768989563,0.7890011072158813,0.44419416785240173,0.7558168768882751,0.3866014778614044,0.8880622386932373
